ID_Transaccion,Fecha_Hora,ID_Producto,Nombre_Producto,Precio_Unitario,Cantidad,ID_Tienda
2966,2025-09-15 08:44:12,P05,Inmune-C Boost,13.0,1,T01
5923,2025-09-15 08:45:28,P05,Inmune-C Boost,13.0,2,T02
8941,2025-09-15 08:49:43,P03,Trio de Berries,14.0,1,T02
1038,2025-09-15 08:50:16,P02,Energia Matutina,11.0,1,T01
1132,2025-09-15 08:59:54,P02,Energia Matutina,11.0,1,T02
3119,2025-09-15 09:00:15,P01,Detox Verde,12.5,1,T01
9468,2025-09-15 09:03:23,P03,Trio de Berries,14.0,3,T01
8169,2025-09-15 09:03:47,P02,Energia Matutina,11.0,1,T02
1389,2025-09-15 09:08:11,P03,Trio de Berries,14.0,1,T02
8370,2025-09-15 09:10:58,P02,Energia Matutina,11.0,1,T01
4739,2025-09-15 09:14:27,P02,Energia Matutina,11.0,2,T01
3597,2025-09-15 09:32:43,P01,Detox Verde,12.5,1,T01
10484,2025-09-15 09:36:06,P03,Trio de Berries,14.0,2,T01
5204,2025-09-15 09:40:27,P04,Sol Tropical,10.5,3,T01
2804,2025-09-15 09:48:04,P01,Detox Verde,12.5,1,T01
2553,2025-09-15 09:48:31,P03,Trio de Berries,14.0,1,T02
6263,2025-09-15 09:52:29,P02,Energia Matutina,11.0,1,T02
7315,2025-09-15 09:53:15,P01,Detox Verde,12.5,1,T01
7154,2025-09-15 09:54:39,P05,Inmune-C Boost,13.0,1,T02
4294,2025-09-15 09:59:23,P03,Trio de Berries,14.0,1,T01
10795,2025-09-15 10:03:55,P01,Detox Verde,12.5,1,T02
9909,2025-09-15 10:12:55,P04,Sol Tropical,10.5,1,T02
1188,2025-09-15 10:13:18,P03,Trio de Berries,14.0,1,T02
3397,2025-09-15 10:35:13,P02,Energia Matutina,11.0,1,T02
8649,2025-09-15 10:41:04,P03,Trio de Berries,14.0,2,T02
7623,2025-09-15 10:42:38,P02,Energia Matutina,11.0,1,T01
1677,2025-09-15 10:43:04,P03,Trio de Berries,14.0,1,T02
6905,2025-09-15 10:44:16,P03,Trio de Berries,14.0,1,T01
6200,2025-09-15 10:47:28,P01,Detox Verde,12.5,1,T02
10496,2025-09-15 10:54:57,P01,Detox Verde,12.5,1,T01
9211,2025-09-15 10:58:27,P01,Detox Verde,12.5,1,T02
10664,2025-09-15 11:07:53,P05,Inmune-C Boost,13.0,1,T01
3118,2025-09-15 11:09:34,P01,Detox Verde,12.5,1,T01
4008,2025-09-15 11:12:51,P02,Energia Matutina,11.0,2,T02
4228,2025-09-15 11:17:39,P05,Inmune-C Boost,13.0,1,T02
5932,2025-09-15 11:17:45,P01,Detox Verde,12.5,1,T01
8672,2025-09-15 11:31:22,P01,Detox Verde,12.5,1,T01
10251,2025-09-15 11:43:25,P03,Trio de Berries,14.0,1,T01
2159,2025-09-15 11:50:08,P02,Energia Matutina,11.0,1,T02
3195,2025-09-15 12:03:44,P02,Energia Matutina,11.0,1,T02
4280,2025-09-15 12:17:44,P02,Energia Matutina,11.0,1,T01
3003,2025-09-15 12:30:20,P02,Energia Matutina,11.0,1,T01
4556,2025-09-15 12:32:57,P01,Detox Verde,12.5,1,T02
10779,2025-09-15 12:37:05,P02,Energia Matutina,11.0,1,T01
4209,2025-09-15 12:48:46,P02,Energia Matutina,11.0,1,T01
3212,2025-09-15 12:48:46,P03,Trio de Berries,14.0,1,T02
10488,2025-09-15 12:59:19,P04,Sol Tropical,10.5,1,T02
1763,2025-09-15 13:07:59,P04,Sol Tropical,10.5,1,T01
4406,2025-09-15 13:08:50,P03,Trio de Berries,14.0,2,T01
2221,2025-09-15 13:14:38,P04,Sol Tropical,10.5,1,T01
5096,2025-09-15 13:15:58,P03,Trio de Berries,14.0,1,T02
6132,2025-09-15 13:24:56,P04,Sol Tropical,10.5,1,T01
1783,2025-09-15 13:30:39,P03,Trio de Berries,14.0,2,T02
10672,2025-09-15 13:31:35,P02,Energia Matutina,11.0,1,T02
2926,2025-09-15 13:33:22,P01,Detox Verde,12.5,1,T02
1825,2025-09-15 13:33:32,P02,Energia Matutina,11.0,1,T02
1010,2025-09-15 13:34:40,P03,Trio de Berries,14.0,2,T02
7225,2025-09-15 13:35:57,P04,Sol Tropical,10.5,2,T02
9402,2025-09-15 13:37:14,P02,Energia Matutina,11.0,1,T01
2796,2025-09-15 13:41:24,P03,Trio de Berries,14.0,2,T02
9598,2025-09-15 13:42:20,P02,Energia Matutina,11.0,1,T02
8855,2025-09-15 13:42:39,P02,Energia Matutina,11.0,1,T02
10944,2025-09-15 13:46:20,P01,Detox Verde,12.5,1,T01
7693,2025-09-15 13:46:55,P02,Energia Matutina,11.0,1,T01
9727,2025-09-15 13:49:51,P04,Sol Tropical,10.5,3,T01
2327,2025-09-15 13:51:15,P04,Sol Tropical,10.5,1,T02
10386,2025-09-15 13:57:13,P03,Trio de Berries,14.0,1,T02
7735,2025-09-15 13:57:33,P04,Sol Tropical,10.5,1,T02
3286,2025-09-15 13:58:02,P03,Trio de Berries,14.0,1,T02
1112,2025-09-15 14:00:22,P02,Energia Matutina,11.0,1,T02
4658,2025-09-15 14:02:40,P04,Sol Tropical,10.5,1,T02
6648,2025-09-15 14:10:58,P01,Detox Verde,12.5,1,T02
9111,2025-09-15 14:11:50,P04,Sol Tropical,10.5,2,T02
1480,2025-09-15 14:11:58,P02,Energia Matutina,11.0,2,T01
1064,2025-09-15 14:12:18,P01,Detox Verde,12.5,1,T01
7079,2025-09-15 14:12:38,P05,Inmune-C Boost,13.0,1,T01
5694,2025-09-15 14:14:33,P01,Detox Verde,12.5,2,T01
8807,2025-09-15 14:20:25,P05,Inmune-C Boost,13.0,1,T02
10464,2025-09-15 14:23:31,P02,Energia Matutina,11.0,1,T02
5109,2025-09-15 14:23:57,P01,Detox Verde,12.5,1,T01
9482,2025-09-15 14:29:45,P02,Energia Matutina,11.0,1,T01
1882,2025-09-15 14:30:25,P04,Sol Tropical,10.5,1,T01
6748,2025-09-15 14:31:45,P04,Sol Tropical,10.5,1,T01
4342,2025-09-15 14:43:19,P05,Inmune-C Boost,13.0,1,T01
5554,2025-09-15 14:44:53,P02,Energia Matutina,11.0,2,T01
2875,2025-09-15 14:50:40,P01,Detox Verde,12.5,1,T02
4511,2025-09-15 14:55:32,P01,Detox Verde,12.5,1,T01
9360,2025-09-15 15:01:06,P04,Sol Tropical,10.5,1,T02
6962,2025-09-15 15:03:42,P03,Trio de Berries,14.0,1,T02
9393,2025-09-15 15:09:02,P02,Energia Matutina,11.0,1,T01
4746,2025-09-15 15:15:43,P01,Detox Verde,12.5,1,T01
4339,2025-09-15 15:21:20,P02,Energia Matutina,11.0,1,T01
7737,2025-09-15 15:25:18,P04,Sol Tropical,10.5,1,T02
4894,2025-09-15 15:40:48,P02,Energia Matutina,11.0,1,T01
9601,2025-09-15 15:45:56,P04,Sol Tropical,10.5,3,T02
3782,2025-09-15 15:46:47,P04,Sol Tropical,10.5,1,T02
8846,2025-09-15 15:46:50,P04,Sol Tropical,10.5,3,T02
4281,2025-09-15 15:54:48,P04,Sol Tropical,10.5,1,T01
8618,2025-09-15 15:58:20,P03,Trio de Berries,14.0,2,T02
10886,2025-09-15 15:59:18,P05,Inmune-C Boost,13.0,1,T02
4758,2025-09-15 16:01:13,P04,Sol Tropical,10.5,1,T02
3534,2025-09-15 16:03:04,P04,Sol Tropical,10.5,1,T01
4559,2025-09-15 16:05:11,P02,Energia Matutina,11.0,2,T01
9337,2025-09-15 16:07:43,P02,Energia Matutina,11.0,1,T01
2797,2025-09-15 16:09:38,P02,Energia Matutina,11.0,1,T02
8856,2025-09-15 16:20:41,P01,Detox Verde,12.5,1,T01
4757,2025-09-15 16:22:12,P01,Detox Verde,12.5,1,T02
3338,2025-09-15 16:27:54,P03,Trio de Berries,14.0,1,T01
6198,2025-09-15 16:30:19,P02,Energia Matutina,11.0,3,T02
5922,2025-09-15 16:31:45,P04,Sol Tropical,10.5,2,T02
9873,2025-09-15 16:34:08,P01,Detox Verde,12.5,1,T01
9624,2025-09-15 16:43:50,P02,Energia Matutina,11.0,1,T01
5703,2025-09-15 16:44:22,P03,Trio de Berries,14.0,1,T02
7635,2025-09-15 16:47:37,P04,Sol Tropical,10.5,1,T01
6662,2025-09-15 16:47:52,P02,Energia Matutina,11.0,1,T02
3247,2025-09-15 16:59:06,P01,Detox Verde,12.5,1,T01
7878,2025-09-15 17:01:02,P04,Sol Tropical,10.5,2,T01
4582,2025-09-15 17:05:52,P05,Inmune-C Boost,13.0,1,T01
6706,2025-09-15 17:11:45,P04,Sol Tropical,10.5,1,T01
5393,2025-09-15 17:20:25,P02,Energia Matutina,11.0,1,T01
8782,2025-09-15 17:23:44,P03,Trio de Berries,14.0,1,T02
5300,2025-09-15 17:24:33,P02,Energia Matutina,11.0,2,T01
1213,2025-09-15 17:35:21,P02,Energia Matutina,11.0,1,T02
10699,2025-09-15 17:41:49,P03,Trio de Berries,14.0,1,T01
8218,2025-09-15 17:41:49,P01,Detox Verde,12.5,1,T02
5195,2025-09-15 17:44:06,P01,Detox Verde,12.5,1,T01
5488,2025-09-15 17:47:34,P01,Detox Verde,12.5,1,T02
9129,2025-09-15 17:52:09,P01,Detox Verde,12.5,1,T02
1560,2025-09-15 17:54:27,P03,Trio de Berries,14.0,1,T02
5789,2025-09-15 18:04:56,P02,Energia Matutina,11.0,2,T02
2451,2025-09-15 18:07:16,P04,Sol Tropical,10.5,1,T02
5329,2025-09-15 18:13:57,P01,Detox Verde,12.5,1,T01
10790,2025-09-15 18:15:39,P02,Energia Matutina,11.0,1,T01
9258,2025-09-15 18:22:38,P03,Trio de Berries,14.0,1,T02
1928,2025-09-15 18:24:20,P02,Energia Matutina,11.0,1,T01
10860,2025-09-15 18:26:54,P01,Detox Verde,12.5,1,T01
7911,2025-09-15 18:33:27,P01,Detox Verde,12.5,1,T01
10602,2025-09-15 18:34:17,P02,Energia Matutina,11.0,1,T01
10121,2025-09-15 18:53:10,P05,Inmune-C Boost,13.0,1,T02
4249,2025-09-15 18:54:12,P01,Detox Verde,12.5,1,T02
10767,2025-09-15 18:54:29,P04,Sol Tropical,10.5,2,T01
10208,2025-09-15 18:54:39,P02,Energia Matutina,11.0,1,T02
8575,2025-09-15 18:57:08,P01,Detox Verde,12.5,1,T01
4830,2025-09-15 18:59:37,P03,Trio de Berries,14.0,1,T02
1223,2025-09-15 19:01:21,P02,Energia Matutina,11.0,1,T01
5139,2025-09-15 19:15:14,P01,Detox Verde,12.5,1,T01
7361,2025-09-15 19:16:40,P04,Sol Tropical,10.5,2,T02
5886,2025-09-15 19:17:12,P01,Detox Verde,12.5,1,T02
1751,2025-09-15 19:24:13,P02,Energia Matutina,11.0,2,T02
5634,2025-09-15 19:26:45,P04,Sol Tropical,10.5,1,T02
8389,2025-09-15 19:27:07,P03,Trio de Berries,14.0,1,T02
9575,2025-09-15 19:33:41,P02,Energia Matutina,11.0,1,T01
7762,2025-09-15 19:44:33,P04,Sol Tropical,10.5,1,T01
10051,2025-09-15 19:52:46,P01,Detox Verde,12.5,1,T02
7627,2025-09-15 19:58:04,P03,Trio de Berries,14.0,1,T02
10376,2025-09-15 20:15:09,P03,Trio de Berries,14.0,1,T02
4578,2025-09-15 20:17:22,P02,Energia Matutina,11.0,1,T02
9993,2025-09-15 20:19:32,P04,Sol Tropical,10.5,1,T02
8808,2025-09-15 20:21:26,P02,Energia Matutina,11.0,1,T02
3325,2025-09-15 20:24:34,P05,Inmune-C Boost,13.0,3,T01
5143,2025-09-15 20:38:34,P02,Energia Matutina,11.0,1,T02
10248,2025-09-15 20:43:58,P01,Detox Verde,12.5,2,T02
10730,2025-09-15 20:59:49,P01,Detox Verde,12.5,1,T01
5903,2025-09-15 21:04:13,P01,Detox Verde,12.5,1,T01
1491,2025-09-15 21:07:58,P04,Sol Tropical,10.5,1,T01
9617,2025-09-15 21:08:15,P03,Trio de Berries,14.0,1,T02
10117,2025-09-15 21:10:00,P02,Energia Matutina,11.0,1,T01
7938,2025-09-15 21:13:24,P02,Energia Matutina,11.0,1,T02
10323,2025-09-15 21:15:05,P01,Detox Verde,12.5,1,T02
7150,2025-09-15 21:17:15,P02,Energia Matutina,11.0,1,T01
3866,2025-09-15 21:27:05,P04,Sol Tropical,10.5,1,T01
6400,2025-09-15 21:27:35,P03,Trio de Berries,14.0,1,T02
3962,2025-09-15 21:29:14,P03,Trio de Berries,14.0,1,T01
1842,2025-09-15 21:35:44,P01,Detox Verde,12.5,1,T01
7713,2025-09-15 21:37:32,P02,Energia Matutina,11.0,1,T01
5153,2025-09-15 21:40:22,P02,Energia Matutina,11.0,1,T02
2216,2025-09-15 21:40:40,P01,Detox Verde,12.5,1,T01
1319,2025-09-15 21:46:36,P02,Energia Matutina,11.0,1,T01
1810,2025-09-15 21:48:40,P03,Trio de Berries,14.0,1,T01
3589,2025-09-15 21:51:43,P02,Energia Matutina,11.0,1,T01
8268,2025-09-15 21:53:13,P02,Energia Matutina,11.0,3,T02
7785,2025-09-15 21:56:55,P02,Energia Matutina,11.0,1,T02
7407,2025-09-15 21:59:47,P03,Trio de Berries,14.0,1,T02
4422,2025-09-15 22:00:35,P01,Detox Verde,12.5,1,T02
4122,2025-09-15 22:05:53,P02,Energia Matutina,11.0,1,T02
1679,2025-09-15 22:11:32,P03,Trio de Berries,14.0,2,T02
1629,2025-09-15 22:15:17,P03,Trio de Berries,14.0,1,T01
6166,2025-09-15 22:18:37,P03,Trio de Berries,14.0,2,T02
8623,2025-09-15 22:20:16,P01,Detox Verde,12.5,3,T02
6176,2025-09-15 22:26:48,P02,Energia Matutina,11.0,1,T01
5852,2025-09-15 22:29:04,P02,Energia Matutina,11.0,1,T01
10849,2025-09-15 22:33:42,P01,Detox Verde,12.5,1,T02
10935,2025-09-15 22:38:49,P02,Energia Matutina,11.0,1,T02
9206,2025-09-15 22:39:20,P05,Inmune-C Boost,13.0,2,T02
10752,2025-09-15 22:52:51,P01,Detox Verde,12.5,1,T02
8767,2025-09-15 22:57:06,P01,Detox Verde,12.5,1,T01
2198,2025-09-15 22:57:52,P03,Trio de Berries,14.0,1,T01
10274,2025-09-15 23:08:40,P03,Trio de Berries,14.0,1,T01
7215,2025-09-15 23:12:41,P02,Energia Matutina,11.0,1,T01
9345,2025-09-15 23:18:20,P02,Energia Matutina,11.0,1,T01
1778,2025-09-15 23:22:57,P01,Detox Verde,12.5,1,T02
6264,2025-09-15 23:28:47,P04,Sol Tropical,10.5,1,T02
4788,2025-09-15 23:31:39,P02,Energia Matutina,11.0,1,T01
7254,2025-09-15 23:32:19,P02,Energia Matutina,11.0,1,T02
2773,2025-09-15 23:37:40,P02,Energia Matutina,11.0,2,T02
2335,2025-09-15 23:40:09,P02,Energia Matutina,11.0,1,T02
10001,2025-09-15 23:48:50,P04,Sol Tropical,10.5,1,T01
6735,2025-09-15 23:53:49,P03,Trio de Berries,14.0,1,T02
6496,2025-09-15 23:54:43,P02,Energia Matutina,11.0,1,T02
3227,2025-09-15 23:58:07,P02,Energia Matutina,11.0,1,T02
1851,2025-09-16 00:01:56,P03,Trio de Berries,14.0,3,T02
9944,2025-09-16 00:05:08,P02,Energia Matutina,11.0,2,T01
2094,2025-09-16 00:12:22,P01,Detox Verde,12.5,1,T01
9488,2025-09-16 00:25:29,P03,Trio de Berries,14.0,3,T02
8744,2025-09-16 00:37:53,P03,Trio de Berries,14.0,1,T01
1384,2025-09-16 00:38:03,P02,Energia Matutina,11.0,1,T01
7730,2025-09-16 00:43:50,P02,Energia Matutina,11.0,2,T01
5684,2025-09-16 00:44:18,P05,Inmune-C Boost,13.0,1,T01
10682,2025-09-16 00:49:02,P02,Energia Matutina,11.0,1,T02
3330,2025-09-16 00:51:03,P03,Trio de Berries,14.0,1,T02
4791,2025-09-16 00:52:19,P04,Sol Tropical,10.5,2,T02
9210,2025-09-16 00:53:59,P05,Inmune-C Boost,13.0,1,T02
2957,2025-09-16 00:54:36,P03,Trio de Berries,14.0,1,T01
4688,2025-09-16 00:55:16,P02,Energia Matutina,11.0,1,T01
10936,2025-09-16 00:56:32,P03,Trio de Berries,14.0,1,T02
6163,2025-09-16 00:57:25,P01,Detox Verde,12.5,2,T01
2643,2025-09-16 01:18:07,P02,Energia Matutina,11.0,1,T01
4170,2025-09-16 01:24:40,P04,Sol Tropical,10.5,1,T01
7933,2025-09-16 01:28:46,P01,Detox Verde,12.5,1,T02
7831,2025-09-16 01:31:19,P04,Sol Tropical,10.5,1,T01
3548,2025-09-16 01:35:53,P03,Trio de Berries,14.0,2,T01
2730,2025-09-16 01:38:18,P01,Detox Verde,12.5,1,T01
9244,2025-09-16 01:48:19,P01,Detox Verde,12.5,1,T01
10727,2025-09-16 01:49:58,P02,Energia Matutina,11.0,1,T01
6670,2025-09-16 01:57:58,P04,Sol Tropical,10.5,1,T02
5961,2025-09-16 02:02:53,P03,Trio de Berries,14.0,1,T02
6809,2025-09-16 02:06:03,P03,Trio de Berries,14.0,1,T02
7600,2025-09-16 02:08:26,P02,Energia Matutina,11.0,1,T02
4613,2025-09-16 02:21:44,P01,Detox Verde,12.5,1,T01
7340,2025-09-16 02:22:19,P04,Sol Tropical,10.5,1,T01
3294,2025-09-16 02:23:27,P03,Trio de Berries,14.0,1,T01
10341,2025-09-16 02:25:07,P04,Sol Tropical,10.5,3,T01
2763,2025-09-16 02:26:52,P01,Detox Verde,12.5,1,T02
7616,2025-09-16 02:28:16,P02,Energia Matutina,11.0,1,T01
7212,2025-09-16 02:34:03,P04,Sol Tropical,10.5,1,T01
8619,2025-09-16 02:35:22,P01,Detox Verde,12.5,1,T02
10018,2025-09-16 02:36:38,P01,Detox Verde,12.5,1,T01
2595,2025-09-16 02:46:53,P01,Detox Verde,12.5,2,T01
2031,2025-09-16 02:54:35,P03,Trio de Berries,14.0,1,T02
2714,2025-09-16 03:03:04,P02,Energia Matutina,11.0,1,T02
7477,2025-09-16 03:06:49,P01,Detox Verde,12.5,3,T01
7787,2025-09-16 03:11:49,P02,Energia Matutina,11.0,1,T02
1631,2025-09-16 03:17:17,P01,Detox Verde,12.5,1,T01
5799,2025-09-16 03:24:01,P01,Detox Verde,12.5,1,T02
6403,2025-09-16 03:25:45,P03,Trio de Berries,14.0,1,T01
9120,2025-09-16 03:29:10,P04,Sol Tropical,10.5,1,T02
3873,2025-09-16 03:40:08,P03,Trio de Berries,14.0,1,T02
8621,2025-09-16 03:40:11,P01,Detox Verde,12.5,1,T02
7784,2025-09-16 03:44:53,P02,Energia Matutina,11.0,1,T01
7105,2025-09-16 03:52:09,P03,Trio de Berries,14.0,1,T01
10198,2025-09-16 03:58:53,P04,Sol Tropical,10.5,1,T02
3980,2025-09-16 04:03:19,P05,Inmune-C Boost,13.0,1,T01
7733,2025-09-16 04:06:26,P04,Sol Tropical,10.5,1,T02
5302,2025-09-16 04:22:09,P01,Detox Verde,12.5,1,T02
4448,2025-09-16 04:31:16,P03,Trio de Berries,14.0,1,T01
4617,2025-09-16 04:31:22,P04,Sol Tropical,10.5,3,T01
3605,2025-09-16 04:39:12,P02,Energia Matutina,11.0,1,T01
4353,2025-09-16 04:39:56,P04,Sol Tropical,10.5,1,T02
4736,2025-09-16 04:42:31,P02,Energia Matutina,11.0,1,T01
4897,2025-09-16 04:53:47,P03,Trio de Berries,14.0,1,T01
10830,2025-09-16 04:57:39,P04,Sol Tropical,10.5,1,T01
4411,2025-09-16 05:00:15,P01,Detox Verde,12.5,1,T01
9223,2025-09-16 05:05:49,P01,Detox Verde,12.5,1,T02
3881,2025-09-16 05:07:07,P05,Inmune-C Boost,13.0,1,T02
2146,2025-09-16 05:07:56,P02,Energia Matutina,11.0,1,T01
9460,2025-09-16 05:18:55,P03,Trio de Berries,14.0,1,T02
1492,2025-09-16 05:19:56,P01,Detox Verde,12.5,1,T02
10242,2025-09-16 05:22:15,P02,Energia Matutina,11.0,1,T02
10695,2025-09-16 05:27:41,P03,Trio de Berries,14.0,1,T02
1518,2025-09-16 05:34:29,P02,Energia Matutina,11.0,1,T02
1403,2025-09-16 05:34:31,P03,Trio de Berries,14.0,1,T02
5031,2025-09-16 05:37:02,P02,Energia Matutina,11.0,1,T01
2650,2025-09-16 05:37:25,P01,Detox Verde,12.5,1,T01
7803,2025-09-16 05:38:38,P04,Sol Tropical,10.5,1,T02
3568,2025-09-16 05:43:08,P01,Detox Verde,12.5,1,T01
8054,2025-09-16 05:48:10,P03,Trio de Berries,14.0,1,T02
7363,2025-09-16 05:52:13,P02,Energia Matutina,11.0,1,T01
1169,2025-09-16 05:53:30,P01,Detox Verde,12.5,1,T02
10304,2025-09-16 05:58:40,P01,Detox Verde,12.5,3,T01
6388,2025-09-16 05:59:13,P01,Detox Verde,12.5,1,T01
5509,2025-09-16 06:02:31,P02,Energia Matutina,11.0,2,T01
6997,2025-09-16 06:12:14,P02,Energia Matutina,11.0,1,T01
6801,2025-09-16 06:17:20,P02,Energia Matutina,11.0,2,T01
5208,2025-09-16 06:20:14,P03,Trio de Berries,14.0,2,T01
5727,2025-09-16 06:29:31,P01,Detox Verde,12.5,3,T01
4568,2025-09-16 06:30:29,P01,Detox Verde,12.5,1,T02
9669,2025-09-16 06:31:48,P03,Trio de Berries,14.0,2,T01
1222,2025-09-16 06:38:45,P01,Detox Verde,12.5,1,T02
8536,2025-09-16 06:50:31,P01,Detox Verde,12.5,2,T02
6843,2025-09-16 06:52:19,P03,Trio de Berries,14.0,2,T02
3682,2025-09-16 07:01:38,P02,Energia Matutina,11.0,1,T02
1557,2025-09-16 07:02:33,P04,Sol Tropical,10.5,1,T01
1520,2025-09-16 07:06:29,P04,Sol Tropical,10.5,1,T02
2448,2025-09-16 07:13:14,P02,Energia Matutina,11.0,1,T02
9866,2025-09-16 07:14:14,P02,Energia Matutina,11.0,1,T01
8751,2025-09-16 07:17:01,P05,Inmune-C Boost,13.0,1,T02
7100,2025-09-16 07:20:26,P04,Sol Tropical,10.5,1,T01
8423,2025-09-16 07:23:58,P03,Trio de Berries,14.0,2,T02
10400,2025-09-16 07:24:33,P02,Energia Matutina,11.0,2,T01
5330,2025-09-16 07:26:49,P05,Inmune-C Boost,13.0,1,T01
1870,2025-09-16 07:28:03,P01,Detox Verde,12.5,3,T01
7043,2025-09-16 07:30:59,P01,Detox Verde,12.5,1,T02
9538,2025-09-16 07:42:31,P01,Detox Verde,12.5,2,T01
2593,2025-09-16 07:48:30,P02,Energia Matutina,11.0,1,T01
1822,2025-09-16 07:51:27,P05,Inmune-C Boost,13.0,1,T02
2886,2025-09-16 07:57:04,P04,Sol Tropical,10.5,2,T01
1214,2025-09-16 08:03:01,P02,Energia Matutina,11.0,1,T01
4136,2025-09-16 08:10:39,P01,Detox Verde,12.5,1,T01
6224,2025-09-16 08:22:28,P02,Energia Matutina,11.0,1,T02
2876,2025-09-16 08:22:35,P04,Sol Tropical,10.5,1,T02
6592,2025-09-16 08:24:58,P04,Sol Tropical,10.5,1,T01
6124,2025-09-16 08:30:31,P02,Energia Matutina,11.0,1,T02
4978,2025-09-16 08:37:03,P01,Detox Verde,12.5,1,T02
8438,2025-09-16 08:40:34,P02,Energia Matutina,11.0,1,T01
3062,2025-09-16 08:45:23,P03,Trio de Berries,14.0,2,T02
7040,2025-09-16 08:46:12,P03,Trio de Berries,14.0,1,T02
9002,2025-09-16 08:52:01,P02,Energia Matutina,11.0,1,T01
7261,2025-09-16 08:52:29,P02,Energia Matutina,11.0,1,T01
9667,2025-09-16 09:02:49,P03,Trio de Berries,14.0,1,T02
3959,2025-09-16 09:06:02,P03,Trio de Berries,14.0,1,T02
5154,2025-09-16 09:06:39,P02,Energia Matutina,11.0,1,T02
5175,2025-09-16 09:14:47,P05,Inmune-C Boost,13.0,1,T02
8790,2025-09-16 09:18:23,P01,Detox Verde,12.5,1,T01
10452,2025-09-16 09:19:07,P04,Sol Tropical,10.5,1,T01
4998,2025-09-16 09:21:10,P01,Detox Verde,12.5,1,T01
3009,2025-09-16 09:21:54,P01,Detox Verde,12.5,1,T02
4700,2025-09-16 09:23:44,P03,Trio de Berries,14.0,2,T01
4844,2025-09-16 09:27:55,P01,Detox Verde,12.5,1,T01
8417,2025-09-16 09:28:50,P03,Trio de Berries,14.0,1,T02
9563,2025-09-16 09:35:08,P04,Sol Tropical,10.5,2,T02
2918,2025-09-16 09:38:04,P01,Detox Verde,12.5,1,T02
7792,2025-09-16 09:42:53,P01,Detox Verde,12.5,1,T02
2634,2025-09-16 09:45:37,P05,Inmune-C Boost,13.0,1,T02
3944,2025-09-16 09:46:39,P03,Trio de Berries,14.0,2,T02
6058,2025-09-16 09:47:56,P03,Trio de Berries,14.0,1,T02
10230,2025-09-16 09:49:28,P02,Energia Matutina,11.0,1,T02
2487,2025-09-16 09:51:16,P03,Trio de Berries,14.0,1,T01
5919,2025-09-16 09:55:42,P03,Trio de Berries,14.0,1,T01
8956,2025-09-16 10:16:24,P03,Trio de Berries,14.0,1,T02
1049,2025-09-16 10:17:55,P02,Energia Matutina,11.0,1,T02
6281,2025-09-16 10:19:48,P01,Detox Verde,12.5,2,T01
6705,2025-09-16 10:31:27,P03,Trio de Berries,14.0,1,T02
7637,2025-09-16 10:32:08,P03,Trio de Berries,14.0,1,T02
9945,2025-09-16 10:42:49,P01,Detox Verde,12.5,1,T02
10393,2025-09-16 10:44:56,P04,Sol Tropical,10.5,1,T01
4218,2025-09-16 10:48:35,P03,Trio de Berries,14.0,1,T01
10715,2025-09-16 10:57:58,P02,Energia Matutina,11.0,2,T02
6886,2025-09-16 10:58:02,P02,Energia Matutina,11.0,2,T02
3790,2025-09-16 10:58:46,P02,Energia Matutina,11.0,1,T02
4956,2025-09-16 11:04:29,P04,Sol Tropical,10.5,1,T02
2376,2025-09-16 11:06:21,P02,Energia Matutina,11.0,1,T01
7668,2025-09-16 11:07:59,P01,Detox Verde,12.5,3,T01
9047,2025-09-16 11:18:07,P03,Trio de Berries,14.0,1,T01
5130,2025-09-16 11:18:21,P01,Detox Verde,12.5,1,T01
6437,2025-09-16 11:19:30,P03,Trio de Berries,14.0,1,T02
6562,2025-09-16 11:33:22,P03,Trio de Berries,14.0,1,T02
3245,2025-09-16 11:34:59,P03,Trio de Berries,14.0,1,T02
9971,2025-09-16 11:43:29,P02,Energia Matutina,11.0,1,T01
1804,2025-09-16 11:48:23,P03,Trio de Berries,14.0,1,T01
3441,2025-09-16 11:51:41,P01,Detox Verde,12.5,1,T01
1752,2025-09-16 11:52:49,P04,Sol Tropical,10.5,1,T01
2314,2025-09-16 11:57:46,P03,Trio de Berries,14.0,1,T02
1579,2025-09-16 11:58:12,P04,Sol Tropical,10.5,1,T01
1170,2025-09-16 12:01:26,P02,Energia Matutina,11.0,3,T02
10090,2025-09-16 12:02:04,P01,Detox Verde,12.5,1,T02
7939,2025-09-16 12:04:27,P02,Energia Matutina,11.0,1,T01
6790,2025-09-16 12:04:34,P02,Energia Matutina,11.0,1,T01
4635,2025-09-16 12:04:37,P04,Sol Tropical,10.5,1,T02
6050,2025-09-16 12:06:40,P03,Trio de Berries,14.0,1,T01
7166,2025-09-16 12:10:27,P03,Trio de Berries,14.0,2,T01
9895,2025-09-16 12:11:32,P03,Trio de Berries,14.0,1,T02
1109,2025-09-16 12:14:13,P03,Trio de Berries,14.0,1,T02
7706,2025-09-16 12:34:21,P01,Detox Verde,12.5,1,T02
2521,2025-09-16 12:36:55,P02,Energia Matutina,11.0,1,T01
1043,2025-09-16 12:38:33,P02,Energia Matutina,11.0,1,T01
8241,2025-09-16 12:46:54,P02,Energia Matutina,11.0,1,T01
2510,2025-09-16 12:48:07,P03,Trio de Berries,14.0,1,T02
3316,2025-09-16 12:49:05,P03,Trio de Berries,14.0,1,T02
